Current Projection,Party,State,Path,Name,Electoral Votes,Fixed Electoral,Value in %,X,X Adjusted,X for Text,Y,Y Adjusted
Democratic,Democratic,DE,316,Delaware,3,3,0.6%,476.635772705,-416.364227295,-416.364227295,33.401851654,33.401851654
Democratic,Democratic,DE,317,Delaware,3,3,0.6%,477.307830811,-415.692169189,-415.692169189,33.514087677,33.514087677
Democratic,Democratic,DE,318,Delaware,3,3,0.6%,477.979888916,-415.020111084,-415.020111084,33.626327515,33.626327515
Democratic,Democratic,DE,319,Delaware,3,3,0.6%,478.651947021,-414.348052979,-414.348052979,33.738567352,33.738567352
Democratic,Democratic,DE,320,Delaware,3,3,0.6%,479.324005127,-413.675994873,-413.675994873,33.850807190,33.850807190
Democratic,Democratic,DE,321,Delaware,3,3,0.6%,479.996063232,-413.003936768,-413.003936768,33.963047028,33.963047028
Democratic,Democratic,DE,322,Delaware,3,3,0.6%,480.668121338,-412.331878662,-412.331878662,34.075286865,34.075286865
Democratic,Democratic,DE,323,Delaware,3,3,0.6%,481.340179443,-411.659820557,-411.659820557,34.187522888,34.187522888
Democratic,Democratic,DE,324,Delaware,3,3,0.6%,482.012237549,-410.987762451,-410.987762451,34.299762726,34.299762726
Democratic,Democratic,DE,325,Delaware,3,3,0.6%,482.684295654,-410.315704346,-410.315704346,34.412002563,34.412002563
Democratic,Democratic,DE,326,Delaware,3,3,0.6%,483.356353760,-409.643646240,-409.643646240,34.524242401,34.524242401
Democratic,Democratic,DE,327,Delaware,3,3,0.6%,484.028411865,-408.971588135,-408.971588135,34.636478424,34.636478424
Democratic,Democratic,DE,328,Delaware,3,3,0.6%,484.700469971,-408.299530029,-408.299530029,34.748718262,34.748718262
Democratic,Democratic,DE,329,Delaware,3,3,0.6%,485.372528076,-407.627471924,-407.627471924,34.860954285,34.860954285
Democratic,Democratic,DE,330,Delaware,3,3,0.6%,486.044586182,-406.955413818,-406.955413818,34.973194122,34.973194122
Democratic,Democratic,DE,331,Delaware,3,3,0.6%,486.716644287,-406.283355713,-406.283355713,35.085433960,35.085433960
Democratic,Democratic,DE,332,Delaware,3,3,0.6%,487.388702393,-405.611297607,-405.611297607,35.197673798,35.197673798
Democratic,Democratic,DE,333,Delaware,3,3,0.6%,488.060760498,-404.939239502,-404.939239502,35.309913635,35.309913635
Democratic,Democratic,DE,334,Delaware,3,3,0.6%,488.732818604,-404.267181396,-404.267181396,35.422149658,35.422149658
Democratic,Democratic,DE,335,Delaware,3,3,0.6%,489.404876709,-403.595123291,-403.595123291,35.534389496,35.534389496
Democratic,Democratic,DE,336,Delaware,3,3,0.6%,490.076934814,-402.923065186,-402.923065186,35.646629333,35.646629333
Democratic,Democratic,DE,337,Delaware,3,3,0.6%,490.748992920,-402.251007080,-402.251007080,35.758869171,35.758869171
Democratic,Democratic,DE,338,Delaware,3,3,0.6%,491.421051025,-401.578948975,-401.578948975,35.871109009,35.871109009
Democratic,Democratic,DE,339,Delaware,3,3,0.6%,492.093078613,-400.906921387,-400.906921387,35.983345032,35.983345032
Democratic,Democratic,DE,340,Delaware,3,3,0.6%,492.765136719,-400.234863281,-400.234863281,36.095584869,36.095584869
Democratic,Democratic,DE,341,Delaware,3,3,0.6%,493.437194824,-399.562805176,-399.562805176,36.207824707,36.207824707
Democratic,Democratic,DE,342,Delaware,3,3,0.6%,494.109252930,-398.890747070,-398.890747070,36.320060730,36.320060730
Democratic,Democratic,DE,343,Delaware,3,3,0.6%,494.781311035,-398.218688965,-398.218688965,36.432300568,36.432300568
Democratic,Democratic,DE,344,Delaware,3,3,0.6%,495.453369141,-397.546630859,-397.546630859,36.544540405,36.544540405
Democratic,Democratic,DE,345,Delaware,3,3,0.6%,496.125427246,-396.874572754,-396.874572754,36.656780243,36.656780243
Democratic,Democratic,DE,346,Delaware,3,3,0.6%,496.797485352,-396.202514648,-396.202514648,36.769020081,36.769020081
Democratic,Democratic,DE,347,Delaware,3,3,0.6%,497.469543457,-395.530456543,-395.530456543,36.881256104,36.881256104
Democratic,Democratic,DE,348,Delaware,3,3,0.6%,498.141601563,-394.858398438,-394.858398438,36.993495941,36.993495941
Democratic,Democratic,DE,349,Delaware,3,3,0.6%,498.813659668,-394.186340332,-394.186340332,37.105735779,37.105735779
Democratic,Democratic,DE,350,Delaware,3,3,0.6%,499.485717773,-393.514282227,-393.514282227,37.217971802,37.217971802
Democratic,Democratic,DE,351,Delaware,3,3,0.6%,500.157775879,-392.842224121,-392.842224121,37.330211639,37.330211639
Democratic,Democratic,DE,352,Delaware,3,3,0.6%,500.829833984,-392.170166016,-392.170166016,37.442451477,37.442451477
Democratic,Democratic,DE,353,Delaware,3,3,0.6%,501.501892090,-391.498107910,-391.498107910,37.554691315,37.554691315
Democratic,Democratic,DE,354,Delaware,3,3,0.6%,502.173950195,-390.826049805,-390.826049805,37.666927338,37.666927338
Democratic,Democratic,DE,355,Delaware,3,3,0.6%,502.846008301,-390.153991699,-390.153991699,37.779167175,37.779167175
Democratic,Democratic,DE,356,Delaware,3,3,0.6%,503.518066406,-389.481933594,-389.481933594,37.891407013,37.891407013
Democratic,Democratic,DE,357,Delaware,3,3,0.6%,504.190124512,-388.809875488,-388.809875488,38.003646851,38.003646851
Democratic,Democratic,DE,358,Delaware,3,3,0.6%,504.862182617,-388.137817383,-388.137817383,38.115886688,38.115886688
Democratic,Democratic,DE,359,Delaware,3,3,0.6%,505.534240723,-387.465759277,-387.465759277,38.228122711,38.228122711
Democratic,Democratic,DE,360,Delaware,3,3,0.6%,506.206298828,-386.793701172,-386.793701172,38.340362549,38.340362549
Democratic,Democratic,DE,361,Delaware,3,3,0.6%,506.878326416,-386.121673584,-386.121673584,38.452598572,38.452598572
Democratic,Democratic,DE,362,Delaware,3,3,0.6%,507.4375,-385.5625,-385.5625,38.277816772,38.277816772
Democratic,Democratic,DE,363,Delaware,3,3,0.6%,507.853027344,-385.146972656,-385.146972656,37.737823486,37.737823486
Democratic,Democratic,DE,364,Delaware,3,3,0.6%,508.268554688,-384.731445313,-384.731445313,37.197822571,37.197822571
Democratic,Democratic,DE,365,Delaware,3,3,0.6%,508.684082031,-384.315917969,-384.315917969,36.657829285,36.657829285
Democratic,Democratic,DE,366,Delaware,3,3,0.6%,509.099609375,-383.900390625,-383.900390625,36.117832184,36.117832184
Democratic,Democratic,DE,367,Delaware,3,3,0.6%,509.515136719,-383.484863281,-383.484863281,35.577835083,35.577835083
Democratic,Democratic,DE,368,Delaware,3,3,0.6%,509.930664063,-383.069335938,-383.069335938,35.037841797,35.037841797
Democratic,Democratic,DE,369,Delaware,3,3,0.6%,510.346191406,-382.653808594,-382.653808594,34.497844696,34.497844696
Democratic,Democratic,DE,370,Delaware,3,3,0.6%,510.76171875,-382.23828125,-382.23828125,33.957847595,33.957847595
Democratic,Democratic,DE,371,Delaware,3,3,0.6%,511.177246094,-381.822753906,-381.822753906,33.417854309,33.417854309
Democratic,Democratic,DE,372,Delaware,3,3,0.6%,511.592773438,-381.407226563,-381.407226563,32.877868652,32.877868652
Democratic,Democratic,DE,373,Delaware,3,3,0.6%,512.008300781,-380.991699219,-380.991699219,32.337871552,32.337871552
Democratic,Democratic,DE,374,Delaware,3,3,0.6%,512.423828125,-380.576171875,-380.576171875,31.797874451,31.797874451
Democratic,Democratic,DE,375,Delaware,3,3,0.6%,512.839355469,-380.160644531,-380.160644531,31.257879257,31.257879257
Democratic,Democratic,DE,376,Delaware,3,3,0.6%,513.254882813,-379.745117188,-379.745117188,30.717884064,30.717884064
Democratic,Democratic,DE,377,Delaware,3,3,0.6%,513.670410156,-379.329589844,-379.329589844,30.177886963,30.177886963
Democratic,Democratic,DE,378,Delaware,3,3,0.6%,514.0859375,-378.9140625,-378.9140625,29.637889862,29.637889862
Democratic,Democratic,DE,379,Delaware,3,3,0.6%,514.501464844,-378.498535156,-378.498535156,29.097894669,29.097894669
Democratic,Democratic,DE,380,Delaware,3,3,0.6%,514.916992188,-378.083007813,-378.083007813,28.557899475,28.557899475
Democratic,Democratic,DE,381,Delaware,3,3,0.6%,515.332519531,-377.667480469,-377.667480469,28.017902374,28.017902374
Democratic,Democratic,DE,382,Delaware,3,3,0.6%,515.748046875,-377.251953125,-377.251953125,27.477907181,27.477907181
Democratic,Democratic,DE,383,Delaware,3,3,0.6%,516.163574219,-376.836425781,-376.836425781,26.937910080,26.937910080
Democratic,Democratic,DE,384,Delaware,3,3,0.6%,516.579101563,-376.420898438,-376.420898438,26.397914886,26.397914886
Democratic,Democratic,DE,385,Delaware,3,3,0.6%,516.994628906,-376.005371094,-376.005371094,25.857917786,25.857917786
Democratic,Democratic,DE,386,Delaware,3,3,0.6%,517.41015625,-375.58984375,-375.58984375,25.317922592,25.317922592
Democratic,Democratic,DE,387,Delaware,3,3,0.6%,517.825683594,-375.174316406,-375.174316406,24.777925491,24.777925491
Democratic,Democratic,DE,388,Delaware,3,3,0.6%,518.241210938,-374.758789063,-374.758789063,24.237953186,24.237953186
Democratic,Democratic,DE,389,Delaware,3,3,0.6%,518.656738281,-374.343261719,-374.343261719,23.697957993,23.697957993
Democratic,Democratic,DE,390,Delaware,3,3,0.6%,519.072265625,-373.927734375,-373.927734375,23.157960892,23.157960892
Democratic,Democratic,DE,391,Delaware,3,3,0.6%,519.487792969,-373.512207031,-373.512207031,22.617965698,22.617965698
Democratic,Democratic,DE,392,Delaware,3,3,0.6%,519.903320313,-373.096679688,-373.096679688,22.077968597,22.077968597
Democratic,Democratic,DE,393,Delaware,3,3,0.6%,520.318847656,-372.681152344,-372.681152344,21.537973404,21.537973404
Democratic,Democratic,DE,394,Delaware,3,3,0.6%,520.734375,-372.265625,-372.265625,20.997976303,20.997976303
Democratic,Democratic,DE,395,Delaware,3,3,0.6%,521.149902344,-371.850097656,-371.850097656,20.457981110,20.457981110
Democratic,Democratic,DE,396,Delaware,3,3,0.6%,520.948547363,-372.051452637,-372.051452637,20.098512650,20.098512650
Democratic,Democratic,DE,397,Delaware,3,3,0.6%,520.307434082,-372.692565918,-372.692565918,19.867706299,19.867706299
Democratic,Democratic,DE,398,Delaware,3,3,0.6%,519.666381836,-373.333618164,-373.333618164,19.636898041,19.636898041
Democratic,Democratic,DE,399,Delaware,3,3,0.6%,519.025268555,-373.974731445,-373.974731445,19.406091690,19.406091690
Democratic,Democratic,VT,0,Vermont,3,3,0.6%,471.704895020,-421.295104980,-421.295104980,190.963165283,190.963165283
Democratic,Democratic,VT,1,Vermont,3,3,0.6%,471.868682861,-421.131317139,-421.131317139,191.614013672,191.614013672
Democratic,Democratic,VT,2,Vermont,3,3,0.6%,472.032501221,-420.967498779,-420.967498779,192.264862061,192.264862061
Democratic,Democratic,VT,3,Vermont,3,3,0.6%,472.196289063,-420.803710938,-420.803710938,192.915710449,192.915710449
Democratic,Democratic,VT,4,Vermont,3,3,0.6%,472.360107422,-420.639892578,-420.639892578,193.566558838,193.566558838
Democratic,Democratic,VT,5,Vermont,3,3,0.6%,472.523895264,-420.476104736,-420.476104736,194.217407227,194.217407227
Democratic,Democratic,VT,6,Vermont,3,3,0.6%,472.687683105,-420.312316895,-420.312316895,194.868255615,194.868255615
Democratic,Democratic,VT,7,Vermont,3,3,0.6%,472.851501465,-420.148498535,-420.148498535,195.519104004,195.519104004
Democratic,Democratic,VT,8,Vermont,3,3,0.6%,473.015289307,-419.984710693,-419.984710693,196.169952393,196.169952393
Democratic,Democratic,VT,9,Vermont,3,3,0.6%,473.179077148,-419.820922852,-419.820922852,196.820800781,196.820800781
Democratic,Democratic,VT,10,Vermont,3,3,0.6%,473.342895508,-419.657104492,-419.657104492,197.471649170,197.471649170
Democratic,Democratic,VT,11,Vermont,3,3,0.6%,473.506683350,-419.493316650,-419.493316650,198.122497559,198.122497559
Democratic,Democratic,VT,12,Vermont,3,3,0.6%,473.670471191,-419.329528809,-419.329528809,198.773330688,198.773330688
Democratic,Democratic,VT,13,Vermont,3,3,0.6%,473.834289551,-419.165710449,-419.165710449,199.424179077,199.424179077
Democratic,Democratic,VT,14,Vermont,3,3,0.6%,473.998077393,-419.001922607,-419.001922607,200.075027466,200.075027466
Democratic,Democratic,VT,15,Vermont,3,3,0.6%,474.161865234,-418.838134766,-418.838134766,200.725875854,200.725875854
Democratic,Democratic,VT,16,Vermont,3,3,0.6%,474.325683594,-418.674316406,-418.674316406,201.376724243,201.376724243
Democratic,Democratic,VT,17,Vermont,3,3,0.6%,474.489471436,-418.510528564,-418.510528564,202.027572632,202.027572632
Democratic,Democratic,VT,18,Vermont,3,3,0.6%,474.653289795,-418.346710205,-418.346710205,202.678421021,202.678421021
Democratic,Democratic,VT,19,Vermont,3,3,0.6%,474.817077637,-418.182922363,-418.182922363,203.329269409,203.329269409
Democratic,Democratic,VT,20,Vermont,3,3,0.6%,474.980865479,-418.019134521,-418.019134521,203.980117798,203.980117798
Democratic,Democratic,VT,21,Vermont,3,3,0.6%,475.144683838,-417.855316162,-417.855316162,204.630966187,204.630966187
Democratic,Democratic,VT,22,Vermont,3,3,0.6%,475.308471680,-417.691528320,-417.691528320,205.281814575,205.281814575
Democratic,Democratic,VT,23,Vermont,3,3,0.6%,475.472259521,-417.527740479,-417.527740479,205.932662964,205.932662964
Democratic,Democratic,VT,24,Vermont,3,3,0.6%,475.636077881,-417.363922119,-417.363922119,206.583511353,206.583511353
Democratic,Democratic,VT,25,Vermont,3,3,0.6%,475.799865723,-417.200134277,-417.200134277,207.234359741,207.234359741
Democratic,Democratic,VT,26,Vermont,3,3,0.6%,475.963653564,-417.036346436,-417.036346436,207.885208130,207.885208130
Democratic,Democratic,VT,27,Vermont,3,3,0.6%,476.127471924,-416.872528076,-416.872528076,208.536041260,208.536041260
Democratic,Democratic,VT,28,Vermont,3,3,0.6%,476.291259766,-416.708740234,-416.708740234,209.186889648,209.186889648
Democratic,Democratic,VT,29,Vermont,3,3,0.6%,476.455078125,-416.544921875,-416.544921875,209.837738037,209.837738037
Democratic,Democratic,VT,30,Vermont,3,3,0.6%,476.618865967,-416.381134033,-416.381134033,210.488586426,210.488586426
Democratic,Democratic,VT,31,Vermont,3,3,0.6%,476.782653809,-416.217346191,-416.217346191,211.139434814,211.139434814
Democratic,Democratic,VT,32,Vermont,3,3,0.6%,476.946472168,-416.053527832,-416.053527832,211.790283203,211.790283203
Democratic,Democratic,VT,33,Vermont,3,3,0.6%,477.110260010,-415.889739990,-415.889739990,212.441131592,212.441131592
Democratic,Democratic,VT,34,Vermont,3,3,0.6%,477.274047852,-415.725952148,-415.725952148,213.091979980,213.091979980
Democratic,Democratic,VT,35,Vermont,3,3,0.6%,477.437866211,-415.562133789,-415.562133789,213.742828369,213.742828369
Democratic,Democratic,VT,36,Vermont,3,3,0.6%,477.601654053,-415.398345947,-415.398345947,214.393676758,214.393676758
Democratic,Democratic,VT,37,Vermont,3,3,0.6%,477.765441895,-415.234558105,-415.234558105,215.044525146,215.044525146
Democratic,Democratic,VT,38,Vermont,3,3,0.6%,477.929260254,-415.070739746,-415.070739746,215.695373535,215.695373535
Democratic,Democratic,VT,39,Vermont,3,3,0.6%,478.093048096,-414.906951904,-414.906951904,216.346221924,216.346221924
Democratic,Democratic,VT,40,Vermont,3,3,0.6%,478.256835938,-414.743164063,-414.743164063,216.997070313,216.997070313
Democratic,Democratic,VT,41,Vermont,3,3,0.6%,478.420654297,-414.579345703,-414.579345703,217.647918701,217.647918701
Democratic,Democratic,VT,42,Vermont,3,3,0.6%,478.584442139,-414.415557861,-414.415557861,218.298767090,218.298767090
Democratic,Democratic,VT,43,Vermont,3,3,0.6%,478.748260498,-414.251739502,-414.251739502,218.949615479,218.949615479
Democratic,Democratic,VT,44,Vermont,3,3,0.6%,478.912048340,-414.087951660,-414.087951660,219.600463867,219.600463867
Democratic,Democratic,VT,45,Vermont,3,3,0.6%,479.075836182,-413.924163818,-413.924163818,220.251312256,220.251312256
Democratic,Democratic,VT,46,Vermont,3,3,0.6%,479.239654541,-413.760345459,-413.760345459,220.902160645,220.902160645
Democratic,Democratic,VT,47,Vermont,3,3,0.6%,479.403442383,-413.596557617,-413.596557617,221.553009033,221.553009033
Democratic,Democratic,VT,48,Vermont,3,3,0.6%,479.567230225,-413.432769775,-413.432769775,222.203857422,222.203857422
Democratic,Democratic,VT,49,Vermont,3,3,0.6%,479.731048584,-413.268951416,-413.268951416,222.854690552,222.854690552
Democratic,Democratic,VT,50,Vermont,3,3,0.6%,479.894836426,-413.105163574,-413.105163574,223.505538940,223.505538940
Democratic,Democratic,VT,51,Vermont,3,3,0.6%,480.058624268,-412.941375732,-412.941375732,224.156387329,224.156387329
Democratic,Democratic,VT,52,Vermont,3,3,0.6%,480.222442627,-412.777557373,-412.777557373,224.807235718,224.807235718
Democratic,Democratic,VT,53,Vermont,3,3,0.6%,480.386230469,-412.613769531,-412.613769531,225.458084106,225.458084106
Democratic,Democratic,VT,54,Vermont,3,3,0.6%,480.550018311,-412.449981689,-412.449981689,226.108932495,226.108932495
Democratic,Democratic,VT,55,Vermont,3,3,0.6%,480.713836670,-412.286163330,-412.286163330,226.759780884,226.759780884
Democratic,Democratic,VT,56,Vermont,3,3,0.6%,480.877624512,-412.122375488,-412.122375488,227.410629272,227.410629272
Democratic,Democratic,VT,57,Vermont,3,3,0.6%,481.041442871,-411.958557129,-411.958557129,228.061477661,228.061477661
Democratic,Democratic,VT,58,Vermont,3,3,0.6%,481.205230713,-411.794769287,-411.794769287,228.712326050,228.712326050
Democratic,Democratic,VT,59,Vermont,3,3,0.6%,481.369018555,-411.630981445,-411.630981445,229.363174438,229.363174438
Democratic,Democratic,VT,60,Vermont,3,3,0.6%,481.532836914,-411.467163086,-411.467163086,230.014022827,230.014022827
Democratic,Democratic,VT,61,Vermont,3,3,0.6%,481.696624756,-411.303375244,-411.303375244,230.664871216,230.664871216
Democratic,Democratic,VT,62,Vermont,3,3,0.6%,481.860412598,-411.139587402,-411.139587402,231.315719604,231.315719604
Democratic,Democratic,VT,63,Vermont,3,3,0.6%,482.024230957,-410.975769043,-410.975769043,231.966567993,231.966567993
Democratic,Democratic,VT,64,Vermont,3,3,0.6%,482.188018799,-410.811981201,-410.811981201,232.617416382,232.617416382
Democratic,Democratic,VT,65,Vermont,3,3,0.6%,482.351806641,-410.648193359,-410.648193359,233.268264771,233.268264771
Democratic,Democratic,VT,66,Vermont,3,3,0.6%,482.677185059,-410.322814941,-410.322814941,233.701736450,233.701736450
Democratic,Democratic,VT,67,Vermont,3,3,0.6%,483.347625732,-409.652374268,-409.652374268,233.671005249,233.671005249
Democratic,Democratic,VT,68,Vermont,3,3,0.6%,484.018066406,-408.981933594,-408.981933594,233.640274048,233.640274048
Democratic,Democratic,VT,69,Vermont,3,3,0.6%,484.688507080,-408.311492920,-408.311492920,233.609542847,233.609542847
Democratic,Democratic,VT,70,Vermont,3,3,0.6%,485.358947754,-407.641052246,-407.641052246,233.578811646,233.578811646
Democratic,Democratic,VT,71,Vermont,3,3,0.6%,486.029388428,-406.970611572,-406.970611572,233.548080444,233.548080444
Democratic,Democratic,VT,72,Vermont,3,3,0.6%,486.699829102,-406.300170898,-406.300170898,233.517349243,233.517349243
Democratic,Democratic,VT,73,Vermont,3,3,0.6%,487.370269775,-405.629730225,-405.629730225,233.486618042,233.486618042
Democratic,Democratic,VT,74,Vermont,3,3,0.6%,488.040710449,-404.959289551,-404.959289551,233.455886841,233.455886841
